time,lon,lat,cat,text
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98824977,51.09127807,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.98826217,51.09129714,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 10:55:00,6.0,51.0,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:15:00,13.25103378,52.47023391,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:15:00,13.25191688,52.47091674,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:15:00,13.2534008,52.47206878,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:15:00,13.0,52.0,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:15:00,13.2534008,52.47206878,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2002-11-19 11:15:00,12.23044109,53.2217369,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2002-11-19 11:15:00,12.22844409,53.22277832,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2002-11-19 11:15:00,12.22846317,53.22278976,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2002-11-19 11:15:00,12.22511577,53.22460174,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2002-11-19 11:15:00,12.22511577,53.22460174,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2002-11-19 11:15:00,12.22511577,53.22460174,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2022-07-05 11:20:00,9.10086631,52.24419021,7,TRAFFIC_EVENTS_CATEGORY/DANGEROUS_SLOW_DOWN/READING_FUSION/ACCIDENT
2022-07-05 11:25:00,7.39611721,49.7325859,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:25:00,7.39611101,49.73258209,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:25:00,7.39611721,49.7325859,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:15:00,12.0,53.0,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2002-11-19 11:15:00,12.22511577,53.22460174,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2022-07-05 11:25:00,7.39611721,49.7325859,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:25:00,7.39661121,49.73275375,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:40:00,10.88475036,48.4156723,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:40:00,10.88475036,48.4156723,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:40:00,10.88475036,48.4156723,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:40:00,10.88475036,48.4156723,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:40:00,10.0,48.0,6,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_MANUALLY/ACCIDENT
2022-07-05 11:40:00,6.32738733,50.50195693,7,TRAFFIC_EVENTS_CATEGORY/DANGEROUS_SLOW_DOWN/READING_FUSION/ACCIDENT
2022-07-05 11:40:00,10.62974643,53.60531997,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
2022-07-05 11:40:00,10.62974643,53.60531997,5,TRAFFIC_EVENTS_CATEGORY/HAZARD/TRIGGERED_AUTOMATED_RARE/ACCIDENT
